ticketId,customerId,customerName,customerSegment,plan,channel,subject,bodyPreview,createdAt,lastReplyAt,lastReplyBy,replyCount,status,priority,assignedTo,category,previousOpenTicketsForCustomer
TKT-306338,ACCT-02002,Engenharia Costa ME,MID,ENTERPRISE,CHAT,Webhook deixou de disparar,Nossa integração não recebe nenhum evento desde sexta. Os logs mostram zero requisições.,2026-03-07T15:24:13,2026-03-12T01:36:10,CUSTOMER,3,WAITING_CUSTOMER,MEDIUM,Carla Mendes,,1
TKT-303926,ACCT-02460,Têxtil Ribeiro ME,SMB,STARTER,EMAIL,App mobile crasha ao abrir notificação,Toda vez que clico numa push o app fecha sozinho. iOS 17.,2026-03-07T15:25:15,2026-03-18T17:25:54,CUSTOMER,3,RESOLVED,MEDIUM,Isadora Pinto,,1
TKT-301213,ACCT-02200,Têxtil Santos S.A.,MID,GROWTH,CHAT,Upload de CSV trava em 99%,Tento subir um arquivo de 2MB e ele fica preso em 99% e nunca finaliza.,2026-03-07T15:32:15,2026-03-14T01:02:10,AGENT,4,CLOSED,MEDIUM,Isadora Pinto,,1
TKT-304734,ACCT-02013,Varejo Almeida,SMB,GROWTH,EMAIL,Indicação de cliente,Tem programa de referral? Posso indicar 2 empresas amigas.,2026-03-07T15:59:15,2026-03-15T11:25:39,AGENT,1,CLOSED,MEDIUM,Diego Cruz,OTHER,1
TKT-300387,ACCT-02204,Atacadista Santos do Brasil,MID,GROWTH,EMAIL,Sugestão de campo customizado no perfil,Precisamos guardar o CNPJ secundário do cliente em algum lugar.,2026-03-07T16:05:41,2026-03-20T20:09:44,AGENT,3,RESOLVED,LOW,Carla Mendes,,0
TKT-302320,ACCT-02521,Varejo Fernandes Ltda,SMB,GROWTH,EMAIL,Pode adicionar SSO via Google Workspace?,"Nosso time tem 30 pessoas, gerenciar senha individual é dor.",2026-03-07T16:36:40,2026-03-15T20:49:55,AGENT,7,RESOLVED,MEDIUM,Giovana Reis,FEATURE_REQUEST,0
TKT-307586,ACCT-02364,Serviços Ferreira,SMB,STARTER,EMAIL,Como configuro alertas por email?,Quero receber um email quando o saldo cair abaixo de R$1.000.,2026-03-07T16:40:24,2026-03-09T01:47:49,AGENT,6,CLOSED,MEDIUM,Felipe Nunes,,1
TKT-307504,ACCT-02571,Engenharia Carvalho Ltda,SMB,GROWTH,CHAT,Sugestão: exportar em XLSX,Hoje só temos CSV — seria muito útil ter XLSX com formatação.,2026-03-07T16:43:37,2026-03-14T20:12:46,AGENT,5,CLOSED,HIGH,Isadora Pinto,,1
TKT-306254,ACCT-02197,Construtora Almeida,SMB,GROWTH,CHAT,Pedido de nota fiscal de janeiro,Preciso da NF-e referente à competência 01/2026 pro fechamento contábil.,2026-03-07T16:48:39,2026-03-09T20:14:37,CUSTOMER,4,CLOSED,MEDIUM,Erica Tavares,,0
TKT-301778,ACCT-02677,Varejo Pereira S.A.,SMB,STARTER,WHATSAPP,Tem como mudar a moeda padrão?,Trabalhamos com USD em alguns clientes.,2026-03-07T17:02:20,2026-03-20T06:49:05,CUSTOMER,7,RESOLVED,MEDIUM,Ana Souza,,2
TKT-307582,ACCT-02507,Serviços Carvalho S.A.,SMB,FREE,CHAT,Upload de CSV trava em 99%,Tento subir um arquivo de 2MB e ele fica preso em 99% e nunca finaliza.,2026-03-07T17:09:35,2026-03-20T05:05:17,CUSTOMER,6,CLOSED,HIGH,Carla Mendes,,1
TKT-303120,ACCT-02100,Têxtil Santos S.A.,SMB,GROWTH,EMAIL,Erro 500 ao salvar relatório,Quando clico em 'Exportar' o sistema retorna 500. Tentei em três navegadores diferentes.,2026-03-07T17:13:05,2026-03-21T11:41:33,CUSTOMER,3,WAITING_CUSTOMER,URGENT,Carla Mendes,,1
TKT-300231,ACCT-02007,Atacadista Santos do Brasil,ENT,ENTERPRISE,CHAT,Pix não foi reconhecido,Pago o boleto via Pix ontem mas a plataforma ainda mostra como em aberto. Comprovante anexo.,2026-03-07T17:36:55,2026-03-16T07:09:22,CUSTOMER,6,RESOLVED,URGENT,João Vargas,,0
TKT-303036,ACCT-02523,Comércio Pereira Ltda,SMB,STARTER,WHATSAPP,Pode adicionar SSO via Google Workspace?,"Nosso time tem 30 pessoas, gerenciar senha individual é dor.",2026-03-07T17:37:36,2026-03-14T07:45:08,AGENT,6,CLOSED,LOW,Carla Mendes,FEATURE_REQUEST,1
TKT-307030,ACCT-02133,Tecnologia Lima ME,ENT,ENTERPRISE,EMAIL,Como adiciono um novo usuário?,Sou admin e não acho onde convidar mais alguém.,2026-03-07T18:04:36,2026-03-18T20:45:06,AGENT,8,CLOSED,MEDIUM,Erica Tavares,,1
TKT-302065,ACCT-02062,Logística Ribeiro S.A.,MID,GROWTH,EMAIL,Sugestão de campo customizado no perfil,Precisamos guardar o CNPJ secundário do cliente em algum lugar.,2026-03-07T18:39:56,2026-03-17T03:11:04,CUSTOMER,5,RESOLVED,MEDIUM,Ana Souza,FEATURE_REQUEST,0
TKT-301533,ACCT-02361,Distribuidora Pereira do Brasil,SMB,STARTER,WHATSAPP,Webhook deixou de disparar,Nossa integração não recebe nenhum evento desde sexta. Os logs mostram zero requisições.,2026-03-07T18:54:47,,,0,NEW,URGENT,,BUG,0
TKT-300027,ACCT-02027,Varejo Carvalho S.A.,SMB,STARTER,WHATSAPP,Como integro com nosso ERP?,Usamos um ERP próprio. Vocês têm SDK ou só REST?,2026-03-07T19:12:17,2026-03-19T14:01:34,CUSTOMER,3,RESOLVED,HIGH,Giovana Reis,,0
TKT-304001,ACCT-02247,Construtora Fernandes do Brasil,SMB,STARTER,EMAIL,Tem como mudar a moeda padrão?,Trabalhamos com USD em alguns clientes.,2026-03-07T19:17:17,2026-03-11T21:08:55,AGENT,5,IN_PROGRESS,MEDIUM,Bruno Lima,,1
TKT-306901,ACCT-02479,Alimentos Ribeiro ME,SMB,GROWTH,PHONE_CALLBACK,Bug no filtro de data,"Quando seleciono o último trimestre, ele puxa dados de 2024 também.",2026-03-07T19:45:48,2026-03-19T14:01:19,AGENT,6,RESOLVED,URGENT,Ana Souza,,2
TKT-305078,ACCT-02110,Comércio Oliveira,SMB,FREE,EMAIL,App mobile crasha ao abrir notificação,Toda vez que clico numa push o app fecha sozinho. iOS 17.,2026-03-07T19:56:05,2026-03-20T12:30:17,CUSTOMER,2,WAITING_CUSTOMER,URGENT,Bruno Lima,,1
TKT-302134,ACCT-02012,Indústria Fernandes Ltda,SMB,FREE,CHAT,Como exporto os dados do mês?,Preciso passar pra contabilidade — qual menu é?,2026-03-07T20:05:57,,,0,NEW,HIGH,,,1
TKT-302185,ACCT-02587,Indústria Almeida Ltda,MID,GROWTH,CHAT,Como mudo o método de pagamento?,Quero trocar de boleto pra cartão — onde faço isso no painel?,2026-03-07T20:27:37,2026-03-20T09:37:32,CUSTOMER,3,CLOSED,MEDIUM,Ana Souza,,0
TKT-306166,ACCT-02164,Engenharia Andrade Ltda,SMB,STARTER,CHAT,Dúvida sobre upgrade de plano,"Se eu mudar pra GROWTH agora, a cobrança é proporcional ou já vem cheia?",2026-03-07T20:47:15,2026-03-17T18:36:04,AGENT,3,CLOSED,URGENT,Bruno Lima,,0
TKT-300910,ACCT-02447,Engenharia Andrade Ltda,MID,STARTER,EMAIL,Como integro com nosso ERP?,Usamos um ERP próprio. Vocês têm SDK ou só REST?,2026-03-07T20:53:16,2026-03-12T11:13:02,CUSTOMER,7,RESOLVED,LOW,Ana Souza,,1
TKT-301823,ACCT-02263,Serviços Ferreira,SMB,STARTER,WHATSAPP,Dashboard não carrega após login,A página principal fica em loading infinito desde a manhã de hoje.,2026-03-07T21:13:41,2026-03-20T13:49:18,CUSTOMER,1,RESOLVED,URGENT,Isadora Pinto,,2
TKT-301020,ACCT-02266,Alimentos Oliveira Ltda,SMB,FREE,EMAIL,Dúvida sobre upgrade de plano,"Se eu mudar pra GROWTH agora, a cobrança é proporcional ou já vem cheia?",2026-03-07T21:13:57,2026-03-14T17:08:57,AGENT,8,RESOLVED,MEDIUM,Carla Mendes,,0
TKT-300421,ACCT-02673,Engenharia Santos ME,SMB,FREE,CHAT,Feedback geral sobre o produto,"Só queria mandar um obrigado, time. UX melhorou bastante esse ano.",2026-03-07T21:16:40,2026-03-08T02:57:37,CUSTOMER,4,IN_PROGRESS,MEDIUM,Carla Mendes,,1
TKT-300100,ACCT-02235,Soluções Almeida Ltda,ENT,ENTERPRISE,EMAIL,Pedido de nota fiscal de janeiro,Preciso da NF-e referente à competência 01/2026 pro fechamento contábil.,2026-03-07T21:17:43,2026-03-10T03:02:57,CUSTOMER,1,CLOSED,LOW,Ana Souza,,0
TKT-303179,ACCT-02609,Alimentos Santos do Brasil,SMB,STARTER,EMAIL,Dúvida sobre upgrade de plano,"Se eu mudar pra GROWTH agora, a cobrança é proporcional ou já vem cheia?",2026-03-07T21:22:38,2026-03-09T05:59:53,AGENT,8,RESOLVED,MEDIUM,Ana Souza,BILLING,1
TKT-301236,ACCT-02696,Serviços Santos S.A.,MID,STARTER,EMAIL,Reembolso e encerramento,Decidimos sair. Como funciona o reembolso proporcional do contrato anual?,2026-03-07T21:23:03,2026-03-15T01:39:05,AGENT,3,CLOSED,MEDIUM,Carla Mendes,,0
TKT-302342,ACCT-02582,Indústria Santos ME,SMB,STARTER,EMAIL,Feedback geral sobre o produto,"Só queria mandar um obrigado, time. UX melhorou bastante esse ano.",2026-03-07T21:47:37,2026-03-14T16:23:44,AGENT,1,RESOLVED,LOW,Henrique Faria,,1
TKT-304058,ACCT-02193,Distribuidora Pereira ME,SMB,GROWTH,EMAIL,Tem como mudar a moeda padrão?,Trabalhamos com USD em alguns clientes.,2026-03-07T22:12:10,2026-03-09T16:51:05,AGENT,4,RESOLVED,HIGH,Karina Melo,,0
TKT-307077,ACCT-02241,Alimentos Lima Ltda,MID,STARTER,CHAT,API: endpoint pra listar webhooks,"Hoje só dá pra criar/deletar via UI, não tem GET na API.",2026-03-07T22:18:01,2026-03-09T08:47:29,CUSTOMER,4,CLOSED,MEDIUM,Carla Mendes,,0
TKT-302995,ACCT-02264,Têxtil Ribeiro ME,MID,GROWTH,WHATSAPP,Webhook deixou de disparar,Nossa integração não recebe nenhum evento desde sexta. Os logs mostram zero requisições.,2026-03-07T22:30:34,2026-03-21T17:12:42,AGENT,3,CLOSED,URGENT,Isadora Pinto,,0
TKT-301509,ACCT-02374,Distribuidora Pereira do Brasil,MID,GROWTH,EMAIL,Webhook deixou de disparar,Nossa integração não recebe nenhum evento desde sexta. Os logs mostram zero requisições.,2026-03-07T22:47:12,2026-03-17T16:20:09,CUSTOMER,3,RESOLVED,URGENT,Bruno Lima,BUG,0
TKT-305179,ACCT-02423,Têxtil Pereira,SMB,GROWTH,CHAT,Convite pra evento,"Vamos sediar um meetup em SP, queriam falar de SaaS B2B?",2026-03-07T22:52:49,2026-03-13T23:49:36,AGENT,6,CLOSED,LOW,Bruno Lima,,2
TKT-306760,ACCT-02066,Logística Oliveira ME,SMB,GROWTH,EMAIL,Indicação de cliente,Tem programa de referral? Posso indicar 2 empresas amigas.,2026-03-07T23:08:17,2026-03-10T13:27:10,AGENT,3,RESOLVED,MEDIUM,Bruno Lima,,3
TKT-307748,ACCT-02570,Atacadista Costa do Brasil,SMB,STARTER,EMAIL,Como mudo o método de pagamento?,Quero trocar de boleto pra cartão — onde faço isso no painel?,2026-03-07T23:13:34,2026-03-21T10:40:23,AGENT,3,CLOSED,URGENT,Isadora Pinto,,0
TKT-307633,ACCT-02476,Indústria Carvalho do Brasil,SMB,FREE,WHATSAPP,Parceria comercial,Trabalhamos com um produto complementar — quem fala sobre integração de marketing?,2026-03-07T23:45:52,2026-03-20T06:41:59,AGENT,1,RESOLVED,MEDIUM,Karina Melo,,2
TKT-301816,ACCT-02245,Alimentos Ferreira ME,MID,GROWTH,EMAIL,Erro 500 ao salvar relatório,Quando clico em 'Exportar' o sistema retorna 500. Tentei em três navegadores diferentes.,2026-03-08T00:31:43,2026-03-17T10:44:52,AGENT,2,RESOLVED,HIGH,João Vargas,,0
TKT-301670,ACCT-02262,Serviços Andrade Ltda,SMB,FREE,EMAIL,Upload de CSV trava em 99%,Tento subir um arquivo de 2MB e ele fica preso em 99% e nunca finaliza.,2026-03-08T02:00:58,2026-03-10T16:53:41,AGENT,3,RESOLVED,MEDIUM,Ana Souza,BUG,0
TKT-301346,ACCT-02078,Engenharia Andrade,SMB,STARTER,CHAT,Tem como mudar a moeda padrão?,Trabalhamos com USD em alguns clientes.,2026-03-08T02:25:52,2026-03-10T14:34:34,AGENT,4,IN_PROGRESS,LOW,Carla Mendes,HOW_TO,0
TKT-301705,ACCT-02606,Engenharia Costa S.A.,SMB,STARTER,EMAIL,Como adiciono um novo usuário?,Sou admin e não acho onde convidar mais alguém.,2026-03-08T02:55:05,2026-03-13T18:58:43,AGENT,8,RESOLVED,HIGH,Carla Mendes,,3
TKT-305971,ACCT-02188,Serviços Oliveira S.A.,SMB,FREE,EMAIL,Upload de CSV trava em 99%,Tento subir um arquivo de 2MB e ele fica preso em 99% e nunca finaliza.,2026-03-08T03:48:30,2026-03-19T01:33:05,CUSTOMER,5,RESOLVED,HIGH,Bruno Lima,,2
TKT-302380,ACCT-02162,Varejo Souza,SMB,FREE,EMAIL,Como mudo o método de pagamento?,Quero trocar de boleto pra cartão — onde faço isso no painel?,2026-03-08T04:10:27,2026-03-13T15:20:35,CUSTOMER,1,CLOSED,MEDIUM,Ana Souza,BILLING,1
TKT-303743,ACCT-02311,Varejo Lima S.A.,MID,GROWTH,WHATSAPP,Queremos fazer downgrade pro Free,O ROI não está justificando o GROWTH — pode rebaixar pro plano gratuito?,2026-03-08T04:13:34,2026-03-14T11:04:31,AGENT,6,IN_PROGRESS,MEDIUM,Bruno Lima,CHURN_SIGNAL,2
TKT-306097,ACCT-02694,Têxtil Souza S.A.,MID,STARTER,WHATSAPP,Falta filtro por tag no listão,Conseguiríamos filtrar registros pela tag custom? Hoje só dá pra ordenar.,2026-03-08T04:16:57,2026-03-17T00:32:40,AGENT,2,WAITING_CUSTOMER,MEDIUM,Carla Mendes,,0
TKT-305691,ACCT-02207,Farma Ribeiro do Brasil,SMB,STARTER,CHAT,Sugestão: exportar em XLSX,Hoje só temos CSV — seria muito útil ter XLSX com formatação.,2026-03-08T04:27:02,2026-03-08T09:57:39,CUSTOMER,3,WAITING_CUSTOMER,MEDIUM,Bruno Lima,,1
TKT-307134,ACCT-02638,Soluções Almeida do Brasil,SMB,GROWTH,EMAIL,Boleto não chegou no email,"Olá, ainda não recebi o boleto da fatura deste mês. Podem reenviar para meu financeiro?",2026-03-08T04:33:20,2026-03-18T09:25:02,CUSTOMER,4,RESOLVED,LOW,Diego Cruz,,2
TKT-306662,ACCT-02599,Soluções Rodrigues S.A.,SMB,FREE,CHAT,Como adiciono um novo usuário?,Sou admin e não acho onde convidar mais alguém.,2026-03-08T04:41:51,2026-03-18T05:21:59,CUSTOMER,8,RESOLVED,HIGH,Erica Tavares,HOW_TO,1
TKT-307124,ACCT-02164,Engenharia Andrade Ltda,SMB,STARTER,CHAT,Como integro com nosso ERP?,Usamos um ERP próprio. Vocês têm SDK ou só REST?,2026-03-08T04:45:17,2026-03-19T03:10:36,CUSTOMER,7,WAITING_CUSTOMER,LOW,Giovana Reis,,0
TKT-301523,ACCT-02256,Construtora Rodrigues ME,SMB,STARTER,CHAT,Dúvida sobre upgrade de plano,"Se eu mudar pra GROWTH agora, a cobrança é proporcional ou já vem cheia?",2026-03-08T04:56:55,2026-03-21T21:31:26,AGENT,3,CLOSED,MEDIUM,Carla Mendes,,0
TKT-303284,ACCT-02520,Varejo Santos Ltda,SMB,STARTER,WHATSAPP,Dúvida sobre upgrade de plano,"Se eu mudar pra GROWTH agora, a cobrança é proporcional ou já vem cheia?",2026-03-08T05:00:52,2026-03-08T16:22:43,AGENT,5,IN_PROGRESS,URGENT,Carla Mendes,,1
TKT-302570,ACCT-02677,Varejo Pereira S.A.,SMB,STARTER,EMAIL,Pix não foi reconhecido,Pago o boleto via Pix ontem mas a plataforma ainda mostra como em aberto. Comprovante anexo.,2026-03-08T05:28:40,2026-03-12T21:30:53,CUSTOMER,7,WAITING_CUSTOMER,MEDIUM,Bruno Lima,,3
TKT-302265,ACCT-02073,Distribuidora Souza,SMB,STARTER,EMAIL,Convite pra evento,"Vamos sediar um meetup em SP, queriam falar de SaaS B2B?",2026-03-08T05:30:40,2026-03-13T09:15:43,AGENT,2,RESOLVED,MEDIUM,Ana Souza,OTHER,1
TKT-300253,ACCT-02445,Têxtil Rodrigues ME,MID,ENTERPRISE,EMAIL,Como exporto os dados do mês?,Preciso passar pra contabilidade — qual menu é?,2026-03-08T05:38:45,,,0,NEW,LOW,,,0
TKT-302200,ACCT-02081,Distribuidora Santos ME,SMB,GROWTH,WHATSAPP,Falta filtro por tag no listão,Conseguiríamos filtrar registros pela tag custom? Hoje só dá pra ordenar.,2026-03-08T06:09:29,2026-03-17T16:11:24,CUSTOMER,2,CLOSED,MEDIUM,Ana Souza,,3
TKT-306676,ACCT-02610,Distribuidora Souza ME,MID,GROWTH,EMAIL,Parceria comercial,Trabalhamos com um produto complementar — quem fala sobre integração de marketing?,2026-03-08T06:12:26,2026-03-15T22:38:39,AGENT,4,CLOSED,HIGH,Bruno Lima,,4
TKT-304767,ACCT-02074,Distribuidora Pereira ME,MID,GROWTH,EMAIL,Reembolso e encerramento,Decidimos sair. Como funciona o reembolso proporcional do contrato anual?,2026-03-08T06:57:47,2026-03-20T05:56:20,AGENT,5,CLOSED,MEDIUM,Ana Souza,,2
TKT-306908,ACCT-02473,Construtora Costa Ltda,SMB,GROWTH,WHATSAPP,Parceria comercial,Trabalhamos com um produto complementar — quem fala sobre integração de marketing?,2026-03-08T07:00:55,2026-03-16T04:57:26,AGENT,2,CLOSED,MEDIUM,Henrique Faria,OTHER,1
TKT-301759,ACCT-02067,Alimentos Andrade do Brasil,SMB,FREE,EMAIL,Convite pra evento,"Vamos sediar um meetup em SP, queriam falar de SaaS B2B?",2026-03-08T07:02:39,2026-03-14T01:11:56,AGENT,2,CLOSED,MEDIUM,Bruno Lima,,0
TKT-302645,ACCT-02059,Atacadista Oliveira ME,MID,GROWTH,EMAIL,Erro 500 ao salvar relatório,Quando clico em 'Exportar' o sistema retorna 500. Tentei em três navegadores diferentes.,2026-03-08T07:08:40,2026-03-15T15:02:24,AGENT,3,CLOSED,URGENT,Felipe Nunes,,2
TKT-303612,ACCT-02047,Tecnologia Fernandes Ltda,SMB,STARTER,EMAIL,Como integro com nosso ERP?,Usamos um ERP próprio. Vocês têm SDK ou só REST?,2026-03-08T07:19:32,2026-03-17T05:24:33,AGENT,4,RESOLVED,LOW,Henrique Faria,,2
TKT-302677,ACCT-02586,Varejo Andrade do Brasil,SMB,FREE,WHATSAPP,Dashboard não carrega após login,A página principal fica em loading infinito desde a manhã de hoje.,2026-03-08T07:19:58,2026-03-16T19:43:16,CUSTOMER,5,WAITING_CUSTOMER,HIGH,Felipe Nunes,,1
TKT-307328,ACCT-02693,Farma Rodrigues do Brasil,ENT,ENTERPRISE,EMAIL,Como configuro alertas por email?,Quero receber um email quando o saldo cair abaixo de R$1.000.,2026-03-08T08:02:34,2026-03-22T07:03:30,AGENT,4,RESOLVED,LOW,Diego Cruz,,2
TKT-300746,ACCT-02322,Construtora Pereira ME,SMB,STARTER,WHATSAPP,Upload de CSV trava em 99%,Tento subir um arquivo de 2MB e ele fica preso em 99% e nunca finaliza.,2026-03-08T08:12:57,2026-03-13T13:11:45,CUSTOMER,3,CLOSED,URGENT,Bruno Lima,,0
TKT-304324,ACCT-02289,Comércio Souza do Brasil,MID,STARTER,EMAIL,Pedido de nota fiscal de janeiro,Preciso da NF-e referente à competência 01/2026 pro fechamento contábil.,2026-03-08T08:43:34,2026-03-13T15:33:20,AGENT,7,RESOLVED,MEDIUM,Diego Cruz,,2
TKT-300642,ACCT-02568,Atacadista Lima S.A.,MID,GROWTH,CHAT,Convite pra evento,"Vamos sediar um meetup em SP, queriam falar de SaaS B2B?",2026-03-08T08:48:12,2026-03-15T08:12:25,AGENT,1,CLOSED,MEDIUM,Bruno Lima,,2
TKT-301500,ACCT-02132,Logística Ribeiro S.A.,MID,GROWTH,EMAIL,Tem como mudar a moeda padrão?,Trabalhamos com USD em alguns clientes.,2026-03-08T09:02:32,2026-03-12T02:06:18,CUSTOMER,4,CLOSED,MEDIUM,Carla Mendes,,0
TKT-303819,ACCT-02570,Atacadista Costa do Brasil,SMB,STARTER,EMAIL,Dashboard não carrega após login,A página principal fica em loading infinito desde a manhã de hoje.,2026-03-08T09:14:11,2026-03-16T15:52:28,AGENT,1,RESOLVED,URGENT,Bruno Lima,,0
TKT-305198,ACCT-02587,Indústria Almeida Ltda,MID,GROWTH,PHONE_CALLBACK,Pix não foi reconhecido,Pago o boleto via Pix ontem mas a plataforma ainda mostra como em aberto. Comprovante anexo.,2026-03-08T09:21:30,2026-03-17T16:47:33,AGENT,3,RESOLVED,MEDIUM,Bruno Lima,BILLING,0
TKT-302945,ACCT-02662,Construtora Souza do Brasil,MID,GROWTH,EMAIL,Pix não foi reconhecido,Pago o boleto via Pix ontem mas a plataforma ainda mostra como em aberto. Comprovante anexo.,2026-03-08T09:46:46,2026-03-20T16:25:42,AGENT,7,RESOLVED,MEDIUM,Ana Souza,,0
TKT-301954,ACCT-02423,Têxtil Pereira,SMB,GROWTH,EMAIL,App mobile crasha ao abrir notificação,Toda vez que clico numa push o app fecha sozinho. iOS 17.,2026-03-08T10:11:20,2026-03-14T18:36:21,CUSTOMER,6,WAITING_CUSTOMER,HIGH,Diego Cruz,,0
TKT-305904,ACCT-02266,Alimentos Oliveira Ltda,SMB,FREE,WHATSAPP,Como integro com nosso ERP?,Usamos um ERP próprio. Vocês têm SDK ou só REST?,2026-03-08T10:22:04,2026-03-15T20:31:04,AGENT,2,WAITING_CUSTOMER,MEDIUM,Ana Souza,,1
TKT-303451,ACCT-02196,Indústria Souza,SMB,STARTER,EMAIL,Como configuro alertas por email?,Quero receber um email quando o saldo cair abaixo de R$1.000.,2026-03-08T10:44:30,2026-03-08T19:17:49,AGENT,5,CLOSED,HIGH,Carla Mendes,HOW_TO,0
TKT-306246,ACCT-02531,Transportes Rodrigues ME,MID,GROWTH,EMAIL,Como configuro alertas por email?,Quero receber um email quando o saldo cair abaixo de R$1.000.,2026-03-08T10:52:50,2026-03-09T15:23:19,AGENT,1,WAITING_CUSTOMER,MEDIUM,Carla Mendes,,0
TKT-305940,ACCT-02263,Serviços Ferreira,SMB,STARTER,EMAIL,Upload de CSV trava em 99%,Tento subir um arquivo de 2MB e ele fica preso em 99% e nunca finaliza.,2026-03-08T11:40:03,2026-03-18T11:20:31,CUSTOMER,7,CLOSED,HIGH,Erica Tavares,,3
TKT-305161,ACCT-02475,Distribuidora Andrade ME,ENT,GROWTH,EMAIL,Bug no filtro de data,"Quando seleciono o último trimestre, ele puxa dados de 2024 também.",2026-03-08T11:41:18,2026-03-13T04:07:48,AGENT,5,WAITING_CUSTOMER,HIGH,Carla Mendes,,1
TKT-304525,ACCT-02187,Logística Pereira do Brasil,ENT,ENTERPRISE,EMAIL,Upload de CSV trava em 99%,Tento subir um arquivo de 2MB e ele fica preso em 99% e nunca finaliza.,2026-03-08T12:02:16,2026-03-17T11:11:13,AGENT,4,RESOLVED,LOW,João Vargas,,0
TKT-302866,ACCT-02068,Distribuidora Lima ME,MID,GROWTH,EMAIL,Sugestão de campo customizado no perfil,Precisamos guardar o CNPJ secundário do cliente em algum lugar.,2026-03-08T12:06:09,2026-03-19T22:14:16,CUSTOMER,5,CLOSED,MEDIUM,Carla Mendes,FEATURE_REQUEST,2
TKT-302755,ACCT-02390,Alimentos Almeida do Brasil,SMB,STARTER,CHAT,Como adiciono um novo usuário?,Sou admin e não acho onde convidar mais alguém.,2026-03-08T12:32:42,2026-03-22T00:03:55,AGENT,1,CLOSED,LOW,Erica Tavares,,0
TKT-303940,ACCT-02405,Indústria Souza Ltda,MID,GROWTH,PHONE_CALLBACK,Reembolso e encerramento,Decidimos sair. Como funciona o reembolso proporcional do contrato anual?,2026-03-08T12:37:05,2026-03-17T00:33:03,AGENT,2,RESOLVED,LOW,Isadora Pinto,CHURN_SIGNAL,2
TKT-300789,ACCT-02347,Comércio Costa Ltda,MID,GROWTH,EMAIL,Pedido de nota fiscal de janeiro,Preciso da NF-e referente à competência 01/2026 pro fechamento contábil.,2026-03-08T12:51:10,2026-03-09T15:24:26,CUSTOMER,5,CLOSED,URGENT,Ana Souza,,0
TKT-301393,ACCT-02484,Têxtil Santos ME,MID,GROWTH,WHATSAPP,Erro 500 ao salvar relatório,Quando clico em 'Exportar' o sistema retorna 500. Tentei em três navegadores diferentes.,2026-03-08T12:58:09,2026-03-16T11:09:59,CUSTOMER,2,RESOLVED,LOW,Isadora Pinto,,0
TKT-300347,ACCT-02676,Farma Ribeiro Ltda,SMB,FREE,WHATSAPP,Queremos fazer downgrade pro Free,O ROI não está justificando o GROWTH — pode rebaixar pro plano gratuito?,2026-03-08T13:20:25,2026-03-12T03:58:55,CUSTOMER,4,WAITING_CUSTOMER,HIGH,Bruno Lima,,0
TKT-305755,ACCT-02280,Engenharia Ferreira,SMB,STARTER,CHAT,Tem como mudar a moeda padrão?,Trabalhamos com USD em alguns clientes.,2026-03-08T13:40:30,2026-03-09T02:55:38,AGENT,3,WAITING_CUSTOMER,LOW,Ana Souza,,1
TKT-301499,ACCT-02566,Logística Lima S.A.,SMB,GROWTH,WHATSAPP,Pode adicionar SSO via Google Workspace?,"Nosso time tem 30 pessoas, gerenciar senha individual é dor.",2026-03-08T13:45:09,2026-03-20T02:51:59,CUSTOMER,4,RESOLVED,URGENT,Giovana Reis,,0
TKT-301596,ACCT-02263,Serviços Ferreira,SMB,STARTER,WHATSAPP,Dúvida sobre upgrade de plano,"Se eu mudar pra GROWTH agora, a cobrança é proporcional ou já vem cheia?",2026-03-08T13:45:59,2026-03-21T16:33:49,AGENT,5,RESOLVED,MEDIUM,Ana Souza,,2
TKT-302324,ACCT-02491,Indústria Costa S.A.,ENT,ENTERPRISE,PHONE_CALLBACK,Tem como mudar a moeda padrão?,Trabalhamos com USD em alguns clientes.,2026-03-08T13:59:30,2026-03-21T00:17:11,AGENT,5,CLOSED,HIGH,Ana Souza,,0
TKT-307007,ACCT-02075,Engenharia Fernandes S.A.,ENT,ENTERPRISE,EMAIL,Como integro com nosso ERP?,Usamos um ERP próprio. Vocês têm SDK ou só REST?,2026-03-08T14:07:46,2026-03-18T11:11:37,AGENT,5,RESOLVED,HIGH,Erica Tavares,,2
